Stop,Description,Latitude,Longitude,Street
4597,Phillip Avenue  before Bradfield Street,-35.2416458,149.150009,PHILLIP AV
4598,Phillip Avenue Canberra Technology Park,-35.2409821,149.149582,PHILLIP AV
4599,Phillip Avenue after Bradfield Street,-35.2399025,149.147919,PHILLIP AV
4600,Phillip Avenue after Innes Street,-35.2398453,149.148209,PHILLIP AV
4601,Phillip Avenue before Federal Highway,-35.2374268,149.144928,PHILLIP AV
4602,Phillip Avenue after Federal Highway,-35.237484,149.14537,PHILLIP AV
4603,Northbourne Avenue After Swinden Street,-35.2448807,149.134659,NORTHBOURNE AV
4604,Northbourne Avenue Yowani Country Club,-35.2444,149.134445,NORTHBOURNE AV
4605,Thynne Street before Traeger Ct,-35.2415237,149.092819,THYNNE ST
4606,Thynne Street after Traeger Ct,-35.241745,149.092712,THYNNE ST
4607,Macpherson Street after Lilley Street,-35.2617645,149.120789,MACPHERSON ST
4608,Macpherson Street after Tate Street,-35.2616463,149.120728,MACPHERSON ST
4609,Macpherson Street O'Connor Shops,-35.2645836,149.122177,MACPHERSON ST
4610,Macpherson Street opp O'Connor Shops,-35.2638283,149.121567,MACPHERSON ST
4611,McCaughey Street before Condamine Street,-35.2660446,149.123077,MCCAUGHEY ST
4612,McCaughey Street after Condamine Street,-35.266449,149.12326,MCCAUGHEY ST
4613,McCaughey Street before Masson Street,-35.2684174,149.123596,MCCAUGHEY ST
4614,McCaughey Street 2nd after Barry Drive,-35.2701416,149.12323,MCCAUGHEY ST
4615,McCaughey Street after Masson Street,-35.2716675,149.123062,MCCAUGHEY ST
4616,Daley Rd opp Anutech House,-35.273716,149.120514,DALEY RD
4617,Daley Rd Anutech House,-35.273674,149.120316,DALEY RD
4618,Daley Rd Bruce Hall,-35.2741814,149.117325,DALEY RD
4619,Daley Rd opp Bruce Hall,-35.2744713,149.117371,DALEY RD
4620,Daley Rd ANU Burton & Garran Hall,-35.2758255,149.115906,DALEY RD
4621,Daley Rd opp ANU Burton & Garran Hall,-35.2759743,149.115982,DALEY RD
4622,Daley Rd John XXIII CLG,-35.2798119,149.114334,DALEY RD
4623,Daley Rd opp John XXIII CLG,-35.2797356,149.114471,DALEY RD
4624,Garran Rd New Graduate House,-35.2823792,149.116333,GARRAN RD
4625,Garran Rd opp New Graduate House,-35.2827072,149.117142,GARRAN RD
4626,Garran Rd University House,-35.2831268,149.119003,GARRAN RD
4627,Garran Rd opp University House,-35.2832794,149.119522,GARRAN RD
4628,Liversidge Street before Balmain Crescent,-35.2850876,149.118652,LIVERSIDGE ST
4629,Liversidge Street after McCoy Circuit,-35.2847786,149.11908,LIVERSIDGE ST
4630,Lennox Crossing after roundabout,-35.2881355,149.116913,LENNOX CRSG
4631,Lennox Crossing before roundabout,-35.2878304,149.11705,LENNOX CRSG
4632,Lennox Crossing National Museum,-35.2923813,149.12027,LENNOX CRSG
4633,Edinburgh Avenue Rydges Canberra,-35.2834625,149.125229,EDINBURGH AV
4634,Kerrigan Street 2nd after Lance Hill Drive,-35.1891403,149.022064,KERRIGAN ST
4635,Kerrigan Street after Traeger Street roundabout,-35.1891975,149.02652,KERRIGAN ST
4636,Redfern Street after Lyttleton Crescent,-35.2566605,149.056412,REDFERN ST
4637,Redfern Street after Coulter Drive,-35.2566147,149.056213,REDFERN ST
4638,Templeton Street after 1st Atkinson Street,-35.2589569,149.060074,TEMPLETON ST
4639,Templeton Street after Ellis Street,-35.2591515,149.060822,TEMPLETON ST
4640,Templeton Street opp Cook Shops,-35.2597466,149.063705,TEMPLETON ST
4641,Templeton Street Cook Shops,-35.2595901,149.063721,TEMPLETON ST
4642,Lyttleton Crescent after Wybalena Gr,-35.2614136,149.069016,LYTTLETON CR
4643,Lyttleton Crescent & Cambridge Street,-35.2615318,149.068085,LYTTLETON CR
4644,Lyttleton Crescent after Bindubi Street,-35.2607956,149.0728,LYTTLETON CR
4645,Lyttleton Crescent after Bourne Street,-35.260685,149.072556,LYTTLETON CR
4646,Bandjalong Crescent after 2nd Barada Crescent,-35.2606316,149.07489,BANDJALONG CR
4647,Bandjalong Crescent after Bindubi Street,-35.2605095,149.074936,BANDJALONG CR
4648,Bandjalong Crescent after Barada Crescent,-35.258316,149.075638,BANDJALONG CR
4649,Bandjalong Crescent after Amangu Street,-35.258419,149.075531,BANDJALONG CR
4650,Wakefield Avenue after Majura Avenue SSO,-35.2608795,149.134933,WAKEFIELD AV
4652,Limestone Avenue after Ijong Street,-35.2638931,149.136398,LIMESTONE AV
4653,Limestone Avenue after Wakefield Avenue,-35.2635117,149.136765,LIMESTONE AV
4654,Limestone Avenue after Henty Street,-35.266777,149.138062,LIMESTONE AV
4655,Limestone Avenue after Hargraves Crescent,-35.2672462,149.138931,LIMESTONE AV
4656,Limestone Avenue after Elder Street,-35.2714996,149.140808,LIMESTONE AV
4657,Limestone Avenue after Grimes Street,-35.2709274,149.141052,LIMESTONE AV
4658,Limestone Avenue after Batman Street,-35.2747269,149.142654,LIMESTONE AV
4659,Limestone Avenue after Chisholm Street,-35.2743149,149.143005,LIMESTONE AV
4660,Limestone Avenue after Coranderrk Street,-35.2778244,149.14447,LIMESTONE AV
4661,Limestone Avenue after Ainslie Avenue,-35.2777596,149.144806,LIMESTONE AV
4662,Limestone Avenue before Euree,-35.2802734,149.145859,LIMESTONE AV
4663,Limestone Avenue after Treloar Street,-35.2799187,149.146072,LIMESTONE AV
4664,Northcott Drive Campbell Park Offices,-35.2835274,149.170578,ROAD
4665,Fairbairn Avenue after Treloar Crescent,-35.2830963,149.154785,FAIRBAIRN AV
4666,Owen Dixon after Copland Drive,-35.2009201,149.074463,OWEN DIXON DR
4667,Owen Dixon 2nd after Badenoch Crescent,-35.2009239,149.07431,OWEN DIXON DR
4668,Owen Dixon 2nd after Copland Drive,-35.202507,149.076355,OWEN DIXON DR
4669,Owen Dixon after Badenoch Crescent,-35.2025986,149.076294,OWEN DIXON DR
4670,Owen Dixon 3rd after Copland Drive,-35.2044449,149.080399,OWEN DIXON DR
4671,Owen Dixon after 2nd Mchugh Street,-35.2045326,149.080353,OWEN DIXON DR
4672,Owen Dixon 4th after Copland Drive,-35.2061157,149.081421,OWEN DIXON DR
4673,Owen Dixon after Teece Place,-35.2061844,149.081299,OWEN DIXON DR
4674,O'Hanlon Place opp Federation Square,-35.190361,149.083435,OHANLON PL
4675,O'Hanlon Place Federation Square,-35.190918,149.084167,OHANLON PL
4676,McClelland Avenue after Moriarty Street,-35.1845589,149.084198,MCCLELLAND AV
4677,McClelland Avenue after Fowler Street,-35.1844749,149.08432,MCCLELLAND AV
4678,McClelland Avenue after Donnan Street,-35.1810379,149.087311,MCCLELLAND AV
4679,McClelland Avenue after Metcalfe Street,-35.1811409,149.087402,MCCLELLAND AV
4680,McClelland Avenue after Clemenger Street,-35.180481,149.090225,MCCLELLAND AV
4681,McClelland Avenue after Curran Drive,-35.1805534,149.090302,MCCLELLAND AV
4682,Kelleway Avenue after McClelland Avenue,-35.1814919,149.095047,KELLEWAY AV
4684,Kelleway Avenue Nicholls Shops,-35.1836243,149.098083,KELLEWAY AV
4686,Kelleway Ave after Holy Spirit Primary,-35.1803093,149.102066,KELLEWAY AV
4687,Kelleway Avenue opp Holy Spirit PS,-35.1806335,149.101746,KELLEWAY AV
4688,Kelleway Avenue before Gungahlin Drive,-35.1790047,149.105469,KELLEWAY AV
4689,Kelleway Avenue after Gungahlin Drive,-35.179451,149.104858,KELLEWAY AV
4690,Wanganeen Avenue after Gungahlin Drive,-35.1768303,149.107147,WANGANEEN AV
4691,Wanganeen Avenue before Gungahlin Drive,-35.1767464,149.107285,WANGANEEN AV
4692,Wanganeen Avenue after Yarrawonga Street,-35.1747475,149.1082,WANGANEEN AV
4693,Wanganeen Avenue South of Jabanungga Avenue,-35.1746368,149.108368,WANGANEEN AV
4694,Wanganeen Avenue North of Jabanungga Avenue,-35.172226,149.109268,WANGANEEN AV
4695,Wanganeen Avenue after Gurrang Avenue,-35.1722336,149.10939,WANGANEEN AV
4696,Wanganeen Avenue Ngunnawal PS,-35.1695976,149.111252,WANGANEEN AV
4697,Wanganeen Avenue opp Ngunnawal PS,-35.1697159,149.111237,WANGANEEN AV
4698,Unaipon Avenue 2nd before Yumba Avenue,-35.1678047,149.112122,UNAIPON AV
4699,Unaipon Avenue after Jandamarra Street,-35.1680298,149.112213,UNAIPON AV
4700,Unaipon Avenue before Yumba Avenue,-35.1662025,149.111801,UNAIPON AV
4701,Unaipon Avenue after Windradyne Street,-35.1659508,149.111786,UNAIPON AV
4702,Unaipon Avenue after Pemulwuy Street,-35.164238,149.111481,UNAIPON AV
4703,Unaipon Avenue after Len Waters Street,-35.1640663,149.111496,UNAIPON AV
4704,Len Waters Street before Maynard Street,-35.1624718,149.111542,LEN WATERS ST
4705,Len Waters Street after Windradyne Street,-35.1624832,149.11171,LEN WATERS ST
4706,Mirrabei Drive after Len Waters Street,-35.1633949,149.114166,MIRRABEI DR
4707,Mirrabei Drive before Len Waters Street,-35.1631737,149.113937,MIRRABEI DR
4708,Mirrabei Drive 2nd after Len Waters Street,-35.1660957,149.114822,MIRRABEI DR
4709,Mirrabei Drive Northbound after Wanganeen Avenue,-35.166069,149.114624,MIRRABEI DR
4710,Mirrabei Drive Southbound after Wanganeen Avenue,-35.1706047,149.116684,MIRRABEI DR
4711,Mirrabei Drive before Wanganeen Avenue,-35.1697922,149.116257,MIRRABEI DR
4712,Mirrabei Drive before Shoalhaven Avenue,-35.1734695,149.119812,MIRRABEI DR
4713,Mirrabei Drive after Paul Coe Crescent North Entry,-35.1729469,149.118851,MIRRABEI DR
4714,Shoalhaven Avenue after Mirrabei Drive,-35.1732903,149.122131,SHOALHAVEN AV
4715,Shoalhaven Avenue after Roderick Street,-35.1733284,149.122375,SHOALHAVEN AV
4716,Burdekin Avenue after Shoalhaven Avenue,-35.1702461,149.120285,BURDEKIN AV
4717,Shoalhaven Avenue after Naas Cl,-35.1721611,149.124359,SHOALHAVEN AV
4718,Burdekin Avenue after Evella Circuit,-35.1684036,149.122025,BURDEKIN AV
4719,Shoalhaven Avenue after Tyenna Cl,-35.1708794,149.125397,SHOALHAVEN AV
4720,Paul Coe Crescent before Mirrabei Drive,-35.1746674,149.120041,PAUL COE CR
4721,Paul Coe Crescent before Noongale Ct,-35.1754036,149.119934,PAUL COE CR
4722,Paul Coe Crescent after Mulleun Cl,-35.1763115,149.119522,PAUL COE CR
4723,Paul Coe Crescent after Noongale Circuit,-35.1762428,149.119675,PAUL COE CR
4724,Paul Coe Crescent after Galmarra Street,-35.1778297,149.118988,PAUL COE CR
4725,Paul Coe Crescent 2nd after Noongale Ct,-35.1779175,149.119064,PAUL COE CR
4726,Gundaroo Drive before Gungahlin Drive,-35.1878891,149.115952,GUNDAROO DR
4727,Gundaroo Drive after Gungahlin Drive,-35.1882286,149.115738,GUNDAROO DR
4728,Lexcen Avenue after Gungahlin Drive,-35.1837769,149.10817,LEXCEN AV
4729,Lexcen Avenue after Arthaldo Circuit,-35.1841507,149.106339,LEXCEN AV
4730,Anne Clark Avenue after Lexcen Avenue,-35.184063,149.10463,ANNE CLARK AV
4731,Anne Clark Avenue after Biddell Street,-35.1813202,149.104019,ANNE CLARK AV
4732,Kelleway Avenue after Anne Clark Avenue,-35.1797142,149.103592,KELLEWAY AV
4733,Jabanungga Avenue after Ngunnawal Shops,-35.1729698,149.107407,JABANUNGGA AV
4734,Jabanungga Avenue after Manity Crescent,-35.1727791,149.107346,JABANUNGGA AV
4735,Jabanungga Avenue after Bimbiang Crescent,-35.1716576,149.105179,JABANUNGGA AV
4736,Jabanungga Avenue Taylor Street,-35.1715965,149.10524,JABANUNGGA AV
4737,Jabanungga Avenue before 2nd Bimbiang Crescent,-35.1710129,149.104019,JABANUNGGA AV
4738,Newlop Street after 2nd Karrugang Circuit,-35.171566,149.10202,NEWLOP ST
4739,Newlop Street after Mundawari Circuit,-35.1717339,149.100952,NEWLOP ST
4740,Newlop Street after Horse Park Drive,-35.1715393,149.099121,NEWLOP ST
4742,Gurrang Avenue after Wanganeen Avenue,-35.1709709,149.110764,GURRANG AV
4743,Gurrang Avenue after Barunga Street,-35.17239,149.114594,GURRANG AV
4744,Gurrang Avenue after Saunders Street,-35.1750145,149.113846,GURRANG AV
4745,Amagula Avenue after Ferguson Circuit,-35.1768494,149.113617,AMAGULA AV
4746,Amagula Avenue after Taggerty Street,-35.1786537,149.114532,AMAGULA AV
4747,Amagula Avenue after Yirawala Street,-35.1805038,149.113068,AMAGULA AV
4748,Amagula Avenue after Bungaree Crescent,-35.1815109,149.112747,AMAGULA AV
4749,Northbourne Avenue after Phillip Avenue,-35.2367134,149.142899,NORTHBOURNE AV
4750,Northbourne Avenue opp Phillip Avenue,-35.2356606,149.14386,NORTHBOURNE AV
4751,Flemington Rd Exhibition Park,-35.2318993,149.145004,FLEMINGTON RD
4752,Flemington Rd opp Exhibition Park,-35.2310677,149.14476,FLEMINGTON RD
4753,Gurrang Ave after Marungul Avenue,-35.1746483,149.113815,GURRANG AV
4754,Sandford Street after Flemington Rd,-35.2210846,149.1427,SANDFORD ST
4755,Sandford & Brookes Street,-35.2206497,149.141144,SANDFORD ST
4756,Sandford Street after 2nd Kemble Crt,-35.220562,149.138763,SANDFORD ST
4757,Sandford Street after Hoskins Street,-35.2203102,149.138382,SANDFORD ST
4758,Hoskins Street after Sandford Street,-35.2165718,149.1371,HOSKINS ST
4759,Hoskins Street after Lysaght Street,-35.2163429,149.137405,HOSKINS ST
4760,Lysaght Street after Grimwade Street,-35.2150574,149.139175,LYSAGHT ST
4761,Lysaght Street after Huddart Ct,-35.2153969,149.14006,LYSAGHT ST
4773,Kosciuszko Avenue before Gungahlin Drive,-35.1937523,149.126938,KOSCIUSZKO AV
4774,Kosciuszko Avenue after Everard Street,-35.1949501,149.125183,KOSCIUSZKO AV
4775,Kosciuszko Avenue before Mainwaring Rich Circuit,-35.1946182,149.125458,KOSCIUSZKO AV
4776,Kosciuszko Avenue after Redcliffe Street,-35.1963272,149.12442,KOSCIUSZKO AV
4777,Kosciuszko Avenue after Bollard Street,-35.1962585,149.124329,KOSCIUSZKO AV
4778,Kosciuszko Avenue opp Palmerston Oval,-35.1978493,149.123367,KOSCIUSZKO AV
4779,Kosciuszko Avenue Palmerston Oval,-35.1976929,149.123505,KOSCIUSZKO AV
4780,Koscuiszko Avenue Palmerston PS,-35.1978302,149.121719,KOSCIUSZKO AV
4781,Koscuiszko Avenue after 2nd Tiptree Crescent,-35.1976814,149.119278,KOSCIUSZKO AV
4782,Kosciuszko Avenue & Grampians Street,-35.1961479,149.115982,KOSCIUSZKO AV
4783,Kosciuszko Avenue after Gudgenby Cl,-35.1961479,149.116119,KOSCIUSZKO AV
4784,Kosciuszko Avenue after Bimberi Crescent,-35.1939621,149.114441,KOSCIUSZKO AV
4785,Kosciuszko Avenue after Brinkley Circuit,-35.1937485,149.114517,KOSCIUSZKO AV
4786,Kosciuszko Avenue before Burrowa Street,-35.1923332,149.114624,KOSCIUSZKO AV
4787,Kosciuszko Avenue after 2nd Freeling Circuit,-35.1922226,149.114746,KOSCIUSZKO AV
4788,Kosciuszko Avenue after 2nd Sentry Crescent,-35.1905823,149.118011,KOSCIUSZKO AV
4789,Kosciuszko Avenue after Gingera Street,-35.1906967,149.117767,KOSCIUSZKO AV
4790,Kosciuszko Avenue after Buller Crescent,-35.1894531,149.120834,KOSCIUSZKO AV
4791,Kosciuszko Avenue after Gungahlin Drive,-35.1896706,149.120667,KOSCIUSZKO AV
4792,William Slim Drive after Chuculba Crescent,-35.2098999,149.087967,WILLIAM SLIM DR
4793,William Slim Drive before Chuculba Crescent,-35.2096825,149.087906,WILLIAM SLIM DR
4797,Treloar Crescent Campbell HS SSO,-35.2788734,149.14772,TRELOAR CR
4799,Burkitt Street Ridgecrest Village,-35.2369614,149.055069,BURKITT ST
4800,Burkitt Street opp Ridgecrest Village,-35.236824,149.054749,BURKITT ST
4801,Bimbimbi Street after Corinda Street,-35.241169,149.081268,BIMBIMBIE ST
4802,Bimbimbi Street 2nd University Of Canberra,-35.2412682,149.081131,BIMBIMBIE ST
4803,Haydon Drive opp Calvary Hospital,-35.2525597,149.086945,HAYDON DR
4804,Haydon Drive Calvary Hospital,-35.2532539,149.086731,HAYDON DR
4805,Canopus Crescent after Balamara Street,-35.210228,149.090408,CANOPUS CR
4806,Canopus Crescent from Chuculba Crescent,-35.2103081,149.090546,CANOPUS CR
4807,Copland Drive Spence Terminus,-35.2007027,149.068588,SPENCE TERMINUS DRIVEWAY
4808,Mirrabei Drive after Paul Coe Crescent South Entry,-35.1774673,149.124283,MIRRABEI DR
4809,Hirschfeld Crescent Macgregor PS SSO,-35.2132149,149.01265,HIRSCHFELD CR
4810,Murranji Street after Alexandria Street,-35.2422066,149.032761,MURRANJI ST
4811,Murranji Street after Belconnen Way,-35.2418938,149.033005,MURRANJI ST
4812,Tillyard & Ginninderra Drive SSO,-35.2071838,149.034561,TILLYARD DR
4814,Kelleway Avenue Gold Creek High School,-35.1802559,149.093231,KELLEWAY AV
4816,Crisp Circuit before Eastern Valley Way,-35.2463799,149.076462,CRISP CCT
4817,Crisp Circuit 2nd after Cobbett Place,-35.2443008,149.075836,CRISP CCT
4818,Crisp Circuit after Cobbett Place,-35.2435722,149.077316,CRISP CCT
4819,Haydon Drive CIT Southbound,-35.2493439,149.090134,HAYDON DR
4820,Ellenborough Street before overpass,-35.2307396,149.113068,ELLENBOROUGH ST
4821,Ellenborough Street after Daintree Crescent,-35.230793,149.112961,ELLENBOROUGH ST
4822,Lyttleton Crescent after Cambridge Street,-35.2589989,149.064285,LYTTLETON CR
4823,Belconnen Wy after Springvale Drive,-35.2418556,149.043457,BELCONNEN WAY
4824,Belconnen Wy after Beetaloo Street,-35.2409782,149.038788,BELCONNEN WAY
4825,Belconnen Wy 2nd after Mackinolty Street,-35.2408066,149.038712,BELCONNEN WAY
4826,Belconnen Wy after Chewings Street,-35.2415962,149.043381,BELCONNEN WAY
4827,MacNaughton Street after Gore Street,-35.2297745,149.017685,MACNAUGHTON ST
4829,Koscuiszko Avenue Palmerston Shops,-35.1977806,149.11882,KOSCIUSZKO AV
4830,Kelleway Avenue Holy Spirit PS SSO,-35.1806374,149.101501,KELLEWAY AV
4831,Gundaroo Drive after Mirrabei Drive outside park,-35.1813202,149.129639,GUNDAROO DR
4832,Gundaroo Drive & Mirrabei Drive opp park,-35.181263,149.129929,GUNDAROO DR
4833,Lyttleton Crescent Cook Shops,-35.2589912,149.064056,LYTTLETON CR
4835,Narrabundah Lane opp Therapeutic Goods Admin,-35.3521423,149.149719,NARRABUNDAH LANE
4836,Anthony Rolfe Avenue before Gundaroo Rd,-35.1827126,149.129578,ANTHONY ROLFE AV
4839,Kingsford Smith Drive before Companion Crescent,-35.2124062,149.047791,KINGSFORD SMITH DR
4841,Plimsoll Drive before Bott Crescent,-35.1633453,149.098083,PLIMSOLL DR
4842,Plimsoll Drive before Ronald Walker Street,-35.1624374,149.098358,PLIMSOLL DR
4843,Whitrod Avenue after Kowalski Street,-35.1595192,149.101334,WHITROD AVE
4844,Whitrod Avenue after McGovern Street,-35.1596375,149.100922,WHITROD AVE
4845,Amagula Avenue after Gungahlin Drive,-35.1808624,149.112518,AMAGULA AV
4846,Plimsol after Skermer,-35.1667595,149.096237,PLIMSOLL DR
4847,Amagula Avenue after Yirawala Street,-35.1791458,149.114288,AMAGULA AV
4848,Amagula Avenue after Gula Place,-35.1767159,149.11351,AMAGULA AV
4849,Gurrang Avenue after Marungul Avenue,-35.1731262,149.114548,GURRANG AV
4850,Gurrang Avenue after Deumonga Circuit,-35.1718178,149.114044,GURRANG AV
4851,Gurrang Avenue after Bunburung Cl,-35.1711502,149.111801,GURRANG AV
4852,Jabanungga Avenue after 2nd Mundang Avenue,-35.1700974,149.102921,JABANUNGGA AV
4853,Horse Park Drive before Arrabri Street,-35.1672363,149.100632,HORSE PARK DR
4854,Arrabri Street after Horse Park Drive,-35.1666222,149.102219,ARRABRI ST
4855,Jabanungga Avenue before Warabin Crescent,-35.1684113,149.103561,JABANUNGGA AV
4857,Plimsoll Drive before David Miller,-35.1681862,149.095932,PLIMSOLL DR
4858,Georgina Crescent Kaleen Village Terminus,-35.2207565,149.102463,GEORGINA CR
4859,Hardwick Crescent after Powell Street,-35.2242661,149.020279,HARDWICK CR
4860,Hardwick Crescent after Kippax Place,-35.2242546,149.020508,HARDWICK CR
4863,Redfern Street after  Elizabeth Crescent,-35.2552414,149.060989,REDFERN ST
4864,Redfern Street before Templeton Street,-35.2557564,149.059357,REDFERN ST
4866,Lexcen Ave before Hattersley Circuit,-35.1862488,149.105118,LEXCEN AV
4867,Unaipon Avenue after Wanganeen Avenue,-35.1688347,149.112106,UNAIPON AV
4868,Wanganeen after Uniapon Timing Point Only,-35.1695824,149.112167,WANGANEEN AV
4871,Jabanungga Avenue after Mundang Crescent,-35.1695557,149.102966,JABANUNGGA AV
4872,Jabanungga Avenue before 2nd Mundang Crescent,-35.168129,149.103256,JABANUNGGA AV
4873,Horse Park Drive after Arrabri Street,-35.1672096,149.100861,HORSE PARK DR
4874,Mirrabei Drive after Gundaroo Rd,-35.177536,149.12413,MIRRABEI DR
4875,Anne Clark Avenue after Kelleway Avenue,-35.1819725,149.104507,ANNE CLARK AV
4876,Anne Clark Avenue after Linn Street,-35.1840858,149.104843,ANNE CLARK AV
4877,Lexcen Avenue after Anne Clark Avenue,-35.1840248,149.106354,LEXCEN AV
4878,Lexcen Avenue after Arthaldo Ct,-35.1835175,149.108917,LEXCEN AV
4879,Lexcen Ave after Tazewell Circuit,-35.1874886,149.10495,LEXCEN AV
4880,Kinsella Street after Nicholas Street,-35.2359352,149.028,KINSELLA ST
4881,Kinsella Street before Findlay Street,-35.2351761,149.028397,KINSELLA ST
4882,Kinsella Street 2nd after Nicholas Street,-35.2379036,149.026382,KINSELLA ST
4883,Kinsella Street after Drake Brockman Drive,-35.2379608,149.026138,KINSELLA ST
4884,Bingley Crescent after Woodger Place,-35.1934013,149.051086,BINGLEY CR
4885,Bingley Crescent after Daley Crescent,-35.1934395,149.050842,BINGLEY CR
4886,Bingley Crescent 2nd after Daley Crescent,-35.1921768,149.053177,BINGLEY CR
4887,Bingley Crescent after Moroney Street,-35.1923866,149.053879,BINGLEY CR
4888,Tillyard Drop Fraser East Terminus,-35.1908188,149.045563,TILLYARD DR
4889,Tillyard Drive Fraser East Terminus,-35.1900826,149.046478,TILLYARD DR
4890,Southern Cross Drive after Moyes Crescent,-35.2196236,149.021591,SOUTHERN CROSS DR
4891,Southern Cross Drive after Florey Drive,-35.2193871,149.021271,SOUTHERN CROSS DR
4892,Belconnen Wy after Springvale Drive,-35.2432137,149.048416,BELCONNEN WAY
4893,Belconnen Wy before Springvale Drive,-35.2433434,149.048126,BELCONNEN WAY
4894,Moyes Crescent after Flack Street,-35.2207794,149.021637,MOYES CR
4895,Moyes Crescent after Southern Cross Drive,-35.220356,149.021835,MOYES CR
4896,Starke Street after 2nd Fullagar Crescent,-35.2284012,149.019684,STARKE ST
4897,Ashkanasy Crescent after Clancy Street,-35.2104416,149.069794,ASHKANASY CR
4898,Ashkanasy Crescent after Pitcairn Street,-35.2103882,149.069672,ASHKANASY CR
4899,Kerrigan Street before Traeger Street,-35.1892395,149.026413,KERRIGAN ST
49,Tuggeranong Station Platform 5,-35.4142036,149.065414,TUGGERANONG INTERCHANGE
4900,Copland Drive & Ashkanasy Crescent SSO,-35.207489,149.066635,COPLAND DR
4901,Copland Drive after McDonald Place SSO,-35.2075195,149.066025,COPLAND DR
4902,Copland Drive after Driver Place SSO,-35.2068138,149.068069,COPLAND DR
4903,Copland Drive after Lavan Place SSO,-35.2066231,149.068176,COPLAND DR
4906,Bimbimbie Street before Tokara Street,-35.2411385,149.08374,BIMBIMBIE ST
4907,Southern Cross Drive after Starke Street,-35.2230721,149.029922,SOUTHERN CROSS DR
4908,Southern Cross Drive 2nd after Starke Street,-35.2216606,149.027664,SOUTHERN CROSS DR
4909,Southern Cross Drive after Dalley Crescent,-35.2214127,149.02774,SOUTHERN CROSS DR
4910,Haydon Drive opp CIT,-35.2491226,149.090042,HAYDON DR
4911,Wanganeen Avenue before Mirrabei Drive,-35.1685066,149.114166,WANGANEEN AV
4912,Arrabri Street before Horse Park Drive,-35.1666718,149.101852,ARRABRI ST
4913,Horse Park Drive 2nd after Newlop Street,-35.1690521,149.09993,HORSE PARK DR
4914,Horse Park Drive after Arrabri Street,-35.1698914,149.099442,HORSE PARK DR
4915,Horse Park Drive after Clarrie Hermes Drive,-35.172596,149.098129,HORSE PARK DR
4916,Horse Park Drive after Newlop Street,-35.1733437,149.098724,HORSE PARK DR
4918,Hoskins Street after Dacre Street,-35.2139244,149.137878,HOSKINS ST
4919,Hoskins Street after Pelle Street,-35.2085609,149.138702,HOSKINS ST
4920,Hoskins Street before Vicars Street,-35.2083511,149.139008,HOSKINS ST
4923,Brookes Street after Lysaght Street,-35.2166939,149.141357,BROOKES ST
4924,Brookes Street after Buckland Street,-35.2167969,149.141251,BROOKES ST
4925,Brookes Street after Heffernan Street,-35.2192841,149.140839,BROOKES ST
4926,Brookes Street after Sandford Street,-35.2190094,149.140808,BROOKES ST
4927,Flemington Rd before Exhibition Park,-35.227066,149.144226,FLEMINGTON RD
4928,Flemington Rd after Randwick Rd,-35.2272263,149.143967,FLEMINGTON RD
4929,Randwick Rd Canberra Racecourse,-35.22826,149.140884,Canberra Racecourse Service Road
4930,Alfred Hill Drive Mt Rogers PS SSO,-35.2080231,149.055801,MT ROGERS PRIMARY DRIVEWAY
4931,Alpen Street after Alfred Hill Drive,-35.2043991,149.060165,ALPEN ST
4932,Shakespeare Crescent Fraser West Terminus,-35.1908417,149.035538,SHAKESPEARE CR
4933,Daley Crescent opp Fraser East Terminus,-35.1899986,149.047211,DALEY CR
4934,Hoskins Street before Dacre Street,-35.2139282,149.13765,HOSKINS ST
4935,Horse Park Drive after Newlop Crescent,-35.1704865,149.09877,HORSE PARK DR
4936,Copland Drive opp Spence Shops,-35.201561,149.068832,COPLAND DR
4937,Aikman Drive after Joy Cummings Place,-35.2343292,149.078415,AIKMAN DR
4938,Aikman Drive after Joy Cummings Place,-35.2336159,149.078674,AIKMAN DR
4939,Copland Drive after Garrard Street,-35.2015953,149.06871,COPLAND DR
4940,Alpen Street after Kingsford Smith Drive,-35.204258,149.060196,ALPEN ST
4942,Starke Street after Blackham Street,-35.2247047,149.030182,STARKE ST
4943,Drake Brockman Drive after MacNaughton,-35.2319527,149.015747,DRAKE BROCKMAN DR
4944,Drake Brockman Drive before MacNaughton Street,-35.2318687,149.01593,DRAKE BROCKMAN DR
4945,Drake Brockman Drive before Trickett Street,-35.230854,149.011581,DRAKE BROCKMAN DR
4946,Drake Brockman Drive after Trickett Street,-35.2307396,149.011688,DRAKE BROCKMAN DR
4947,Drake Brockman Drive before Spofforth Street,-35.2299843,149.008987,DRAKE BROCKMAN DR
4948,Drake Brockman Drive after Spofforth Street,-35.2297401,149.008591,DRAKE BROCKMAN DR
4949,Spofforth Street 2nd after Stockdill Drive,-35.2271805,149.006271,SPOFFORTH ST
4950,Spofforth Street 2nd after Messenger Street,-35.2269821,149.006271,SPOFFORTH ST
4951,Spofforth Street before Messenger Street,-35.2252769,149.00499,SPOFFORTH ST
4952,Beaurepaire Crescent after Armstrong Crescent,-35.2197342,149.013519,BEAUREPAIRE CR
4953,Beaurepaire Crescent after Southern Cross Drive,-35.2198372,149.013657,BEAUREPAIRE CR
4954,Beaurepaire Crescent after Messenger Street,-35.2220726,149.011917,BEAUREPAIRE CR
4955,Beaurepaire Crescent Holt PS,-35.222168,149.012009,BEAUREPAIRE CR
